pairs_per_user,signal_scale,seed,train_acc,test_acc,subspace_align,best_axis_match,min_abs_basis_cos,w_recovery,group_dir_match,personal,global,other_group,global_dir_norm,median_real_diff_norm
400,1.0,2,0.9053124979138374,0.8997500002384186,0.18110693991184235,0.129686176776886,0.1836773008108139,0.4,1.0,0.9030000000000001,0.575125,0.097,2.2470691204071045,22.03227424621582
400,1.0,3,0.9142500102519989,0.8941249907016754,0.13022176921367645,0.07825569063425064,0.004771152511239052,0.45,1.0,0.9008749999999999,0.569625,0.09912499999999999,2.356783628463745,22.03227424621582
400,1.0,4,0.9131875082850456,0.890874995291233,0.1288476437330246,0.07216096669435501,0.016433678567409515,0.35,1.0,0.8978750000000002,0.58075,0.102125,2.3630354404449463,22.03227424621582
1000,1.0,0,0.9021499991416931,0.9031250014901161,0.1720297783613205,0.11535893380641937,0.013402068987488747,0.375,1.0,0.9033749999999999,0.5780000000000001,0.09662499999999999,2.319779396057129,22.03227424621582
1000,1.0,1,0.9035500049591064,0.8969999983906746,0.17661528289318085,0.12601450085639954,0.07763934880495071,0.35,1.0,0.8985000000000001,0.57875,0.1015,2.2828140258789062,22.03227424621582
1000,1.0,2,0.8999250009655952,0.9026250004768371,0.2108117938041687,0.14141884446144104,0.2351762354373932,0.425,1.0,0.9033749999999999,0.579,0.096625,2.35953426361084,22.03227424621582
1000,1.0,3,0.9026000037789345,0.9018749982118607,0.17437468469142914,0.10008858144283295,0.029452601447701454,0.325,1.0,0.9026250000000001,0.57525,0.097375,2.3713154792785645,22.03227424621582
1000,1.0,4,0.9001249969005585,0.8976249933242798,0.19214729964733124,0.10582480579614639,0.12647411227226257,0.425,1.0,0.898125,0.5806250000000001,0.10187500000000001,2.453258514404297,22.03227424621582
15,2.0,0,1.0,0.8455000013113022,0.3517535328865051,0.3330565392971039,0.04881209135055542,0.35,1.0,0.8963750000000001,0.563875,0.103625,1.8956795930862427,22.03227424621582
15,2.0,1,0.9983333334326744,0.8152499973773957,0.0777944028377533,0.043087638914585114,0.06067902594804764,0.3,1.0,0.898,0.5583750000000001,0.10200000000000001,2.866935968399048,22.03227424621582
15,2.0,2,1.0,0.8247500002384186,0.2697046399116516,0.2662252187728882,0.08362111449241638,0.35,0.9750000238418579,0.897125,0.512,0.10287500000000001,3.5997836589813232,22.03227424621582
15,2.0,3,1.0,0.8443749949336052,0.1278783082962036,0.10766946524381638,0.000589617295190692,0.325,1.0,0.903125,0.57575,0.096875,2.1609132289886475,22.03227424621582
15,2.0,4,0.9983333334326744,0.8140000022947789,0.107351154088974,0.09849914908409119,0.01369454711675644,0.475,0.9750000238418579,0.8975,0.546125,0.1025,2.132061719894409,22.03227424621582
50,2.0,0,0.9950000032782554,0.8629999995231629,0.06386581808328629,0.04281966760754585,0.001012852182611823,0.325,1.0,0.9002500000000001,0.572875,0.09974999999999999,2.4491631984710693,22.03227424621582
50,2.0,1,0.9880000084638596,0.8627499982714653,0.06803363561630249,0.04486370086669922,0.033363617956638336,0.375,1.0,0.897625,0.54125,0.102375,2.258296012878418,22.03227424621582
50,2.0,2,0.9539999976754189,0.8767499998211861,0.12082602828741074,0.08860915899276733,0.14414650201797485,0.475,1.0,0.8995,0.5672499999999999,0.1005,2.432244062423706,22.03227424621582
50,2.0,3,0.8744999974966049,0.7691250048577786,0.0438721589744091,0.0340438075363636,0.001048133010044694,0.5,0.949999988079071,0.898875,0.5631250000000001,0.10112499999999999,2.081111192703247,22.03227424621582
50,2.0,4,0.9850000083446503,0.8631249994039536,0.07665672153234482,0.045410383492708206,0.11495772004127502,0.4,1.0,0.8952500000000001,0.540625,0.10475000000000001,2.2976016998291016,22.03227424621582
100,2.0,0,0.9760000124573708,0.8745000079274178,0.06780007481575012,0.041354529559612274,0.13181310892105103,0.35,1.0,0.9027499999999999,0.540625,0.09725,2.2688937187194824,22.03227424621582
100,2.0,1,0.9780000120401382,0.8758749976754189,0.06962545961141586,0.04287409409880638,0.014623340219259262,0.35,1.0,0.9004999999999999,0.5596249999999999,0.0995,2.3993947505950928,22.03227424621582
100,2.0,2,0.9394999980926514,0.8843750014901162,0.11762883514165878,0.08796768635511398,0.1455090492963791,0.5,1.0,0.9029999999999999,0.5202500000000001,0.097,2.211215019226074,22.03227424621582
100,2.0,3,0.9750000074505806,0.8715000003576279,0.06476844847202301,0.040858518332242966,0.06993722170591354,0.375,1.0,0.89625,0.5730000000000001,0.10375000000000001,2.261857271194458,22.03227424621582
100,2.0,4,0.9587500110268593,0.8791250005364418,0.0800987109541893,0.059157490730285645,0.07671220600605011,0.4,1.0,0.9004999999999999,0.5725,0.0995,2.417973518371582,22.03227424621582
400,2.0,0,0.9150000110268592,0.8969999983906746,0.06904135644435883,0.04109776020050049,0.0430445522069931,0.35,1.0,0.9029999999999999,0.565625,0.097,2.478020668029785,22.03227424621582
400,2.0,1,0.9029999941587448,0.8995000004768372,0.07123681902885437,0.05209040641784668,0.13382059335708618,0.475,1.0,0.9012499999999999,0.56375,0.09875,2.3644471168518066,22.03227424621582
400,2.0,2,0.9016874924302101,0.9008750006556511,0.13232047855854034,0.10116413980722427,0.2332295924425125,0.5,1.0,0.9030000000000001,0.5676249999999999,0.097,2.2473931312561035,22.03227424621582
400,2.0,3,0.9145000070333481,0.8936249911785126,0.06469792872667313,0.035825230181217194,0.11418011784553528,0.45,1.0,0.9008749999999999,0.56475,0.09912499999999999,2.3617217540740967,22.03227424621582
400,2.0,4,0.902999997138977,0.896875,0.21570882201194763,0.2071874439716339,0.08745510876178741,0.525,1.0,0.8978750000000002,0.579375,0.102125,2.3645951747894287,22.03227424621582
1000,2.0,0,0.9017499953508377,0.9028749987483025,0.0909087061882019,0.05674152076244354,0.02731851115822792,0.375,1.0,0.9033749999999999,0.577375,0.09662499999999999,2.3212976455688477,22.03227424621582
1000,2.0,1,0.902325002849102,0.8984999984502793,0.18319159746170044,0.13323019444942474,0.0683726966381073,0.525,1.0,0.8985000000000001,0.576,0.1015,2.2828938961029053,22.03227424621582
1000,2.0,2,0.8990500018000602,0.9032500013709068,0.2595527768135071,0.1447707861661911,0.09938230365514755,0.475,1.0,0.9033749999999999,0.5805,0.096625,2.359534978866577,22.03227424621582
1000,2.0,3,0.9025250002741814,0.9011249974370003,0.08742492645978928,0.050010036677122116,0.011444835923612118,0.375,1.0,0.9026250000000001,0.568625,0.097375,2.3757450580596924,22.03227424621582
1000,2.0,4,0.899549999833107,0.897999994456768,0.18479524552822113,0.14698512852191925,0.07854706794023514,0.525,1.0,0.898125,0.575,0.10187500000000001,2.46445894241333,22.03227424621582
15,4.0,0,1.0,0.8591249942779541,0.07054152339696884,0.045943230390548706,0.0051968335174024105,0.475,1.0,0.8963750000000001,0.5106249999999999,0.103625,1.962776780128479,22.03227424621582
15,4.0,1,0.9983333334326744,0.8157500013709068,0.05566766485571861,0.03497232496738434,0.012760682962834835,0.4,1.0,0.898,0.54025,0.10200000000000001,2.878201484680176,22.03227424621582
15,4.0,2,0.9900000005960464,0.8536249995231628,0.13957244157791138,0.10325995832681656,0.1474502682685852,0.45,1.0,0.897125,0.499875,0.10287500000000001,4.8884148597717285,22.03227424621582
15,4.0,3,1.0,0.830375000834465,0.05402052029967308,0.03249815106391907,0.03169534355401993,0.425,1.0,0.903125,0.54125,0.096875,2.175837516784668,22.03227424621582
15,4.0,4,0.9966666668653488,0.8271250009536744,0.06585334241390228,0.05522649735212326,0.06379002332687378,0.35,0.9750000238418579,0.8975,0.5125,0.1025,2.1919350624084473,22.03227424621582
50,4.0,0,0.9810000017285347,0.8668749988079071,0.04623689129948616,0.03247581049799919,0.034270018339157104,0.4,1.0,0.9002500000000001,0.5262500000000001,0.09974999999999999,2.4916067123413086,22.03227424621582
